title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
干湿分离式化妆品洗漱包，旅行收纳包，防水淋浴袋，多隔层悬挂式化妆包，男女通用便携式旅行洗漱包,黑色的,35.7,https://cf.shopee.com.my/file/cn-11134207-820l4-mgpwz485jbwqc5,http://shopee.com.my/product/399400623/29943013736,旅行与行李,旅行配件,IVCN202603182328,59595211212,https://detail.1688.com/offer/673205593210.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,29943013736,35.7,,1
PUMA Sport Classics Original Futro 背包，黑色 - 09017501,黑色，均码,45,https://cf.shopee.co.th/file/th-11134275-7ra0n-mcvj8fhljo7y7e,http://shopee.co.th/product/790202409/41361107395,男士包袋,背包,IVCN202603182330,253695392436,https://detail.1688.com/offer/562247597079.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,41361107395,45,,1
适用于Boombox 4的带口袋的箱子/包/手提箱 - 全新,适用于Boombox 4的带口袋的箱子/包/手提箱 - 全新,57,https://cf.shopee.com.br/file/br-11134207-81z1k-mhrs5antzcox50,http://shopee.com.br/product/847590834/58251348249,男士包袋,其他的,IVCN202603182332,189615278000,https://detail.1688.com/offer/737307382790.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=eb43d79657494bd4a54c974dd93ce51d&sessionid=1e88523dd65f472ebc4c02dfe5cdf7cd,P2,03-18发布,58251348249,57,,1
Byce> 可爱、新款、柔软的天鹅绒睡眠眼罩。,和,1.7,https://cf.shopee.co.th/file/sg-11134201-23020-1uso4rfvpvnva9,http://shopee.co.th/product/188352026/15696607284,旅行与行李,旅行配件,IVCN202603182334,231054971434,https://detail.1688.com/offer/642370917446.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,15696607284,1.7,,1
Beneunder LC612 充气颈枕，无需吹气，可折叠并带收纳袋，承重50公斤，软硬度可调节，防油防爆，旅行必备，圣诞礼物,黑色，F,75,https://cf.shopee.com.my/file/cn-11134207-7ras8-mcr98il60ykr5f,http://shopee.com.my/product/1599886913/41862557020,旅行与行李,旅行配件,IVCN202603182336,89217027316,https://detail.1688.com/offer/985274369735.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,41862557020,75,,1
IBB 罗马手提包：一款高品质 PU 皮革文件包，容量非常大。,黑色的,16,https://cf.shopee.co.th/file/th-11134207-7r98o-ly7suracxitd8c,http://shopee.co.th/product/888049701/28456399302,男士包袋,公文包,IVCN202603182338,205270627011,https://detail.1688.com/offer/906126656943.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,28456399302,16,,1
UnisBlack 男士斜挎包，男士包，男士单肩包,棕色的,26,https://cf.shopee.com.my/file/291e07e6415b4eb02f1c50f6915dbda1,http://shopee.com.my/product/520497923/15602105074,男士包袋,斜挎包和单肩包,IVCN202603182340,132397350108,https://detail.1688.com/offer/764678782581.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,15602105074,26,,1
正品 HIER EVERYDAY MESSENGER BAG 男士斜挎包，翻盖闭合，防水防震，10 年保修。,黑色的,28,https://cf.shopee.vn/file/vn-11134207-7r98o-lzfx8vepbrtt90,http://shopee.vn/product/393061257/21636547104,男士包袋,斜挎包和单肩包,IVCN202603182342,191869191355,https://detail.1688.com/offer/708333920633.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P2,03-18发布,21636547104,28,,1
新秀丽行李带，带 TSA 锁，50 毫米。,蓝色的,3.8,https://cf.shopee.co.th/file/th-11134207-7rase-m2cahud1gr1d5f,http://shopee.co.th/product/141612067/26567000778,旅行与行李,旅行配件,IVCN202603182344,233437279555,https://detail.1688.com/offer/705565057657.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i32&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,26567000778,3.8,,1
DAPPER DP 经典方形斜挎包 黑色 (BM7/BK/1296SF),黑色的,28,https://cf.shopee.co.th/file/th-11134207-81ztn-mg3fynefq7m0a4,http://shopee.co.th/product/139199139/42775299637,男士包袋,斜挎包和单肩包,IVCN202603182346,169107706314,https://detail.1688.com/offer/961111118203.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,42775299637,28,,1
ARI INFINITE 迷彩迷你斜挎包 - 深绿色 (AHW1658-08) Ari Infinite 迷彩迷你斜挎包 - 深绿色,均码,17,https://cf.shopee.co.th/file/th-11134207-81ztn-mhu7uf8or7r93b,http://shopee.co.th/product/64784822/40523230143,男士包袋,斜挎包和单肩包,IVCN202603182348,259001004045,https://detail.1688.com/offer/957723908050.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,40523230143,17,,1
【新品】PUMA 男女通用 Feature Pro 27L 背包（青少年款）,PUMA 黑色，均码,50,https://cf.shopee.ph/file/sg-11134201-7rauw-mawc95p6vvc3d1,http://shopee.ph/product/527092735/40454237314,男士包袋,背包,IVCN202603182350,280359433485,https://detail.1688.com/offer/901759210368.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,40454237314,50,,1
topologie Bottle Sacoche Large Puffer Sling Bag + 8.0mm Rope,灰褐色,59,https://cf.shopee.ph/file/cn-11134207-820l4-mfwt3v6i1m2z85,http://shopee.ph/product/834653311/41874551969,男士包袋,斜挎包和单肩包,IVCN202603182352,301990980925,https://detail.1688.com/offer/992343978259.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,41874551969,59,,1
战术斜挎腰包 - 兼具实用性和耐用性，伴您冒险之旅 1438-10,所以,35.91,https://cf.shopee.com.br/file/br-11134207-7r98o-m3edim3btxp76a,http://shopee.com.br/product/333281563/21497989193,男士包袋,腰包和胸包,IVCN202603182354,129647976509,https://detail.1688.com/offer/527811198419.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,21497989193,35.91,,1
Leonardo 男士钱包，采用纹理细腻的 Taiga 皮革，防水耐用，翻盖式设计 - Anthony 钱包,海军蓝,13,https://cf.shopee.vn/file/vn-11134207-820l4-mhz11ydg5y4h0b,http://shopee.vn/product/102568210/19669296459,男士包袋,钱包,IVCN202603182356,203597915567,https://detail.1688.com/offer/990304989176.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,19669296459,13,,1
（三年质保）WANDERER 60升徒步背包，专为真正的冒险家打造。采用钢架结构，经久耐用，时尚美观，并提供最佳背部支撑。,森林灰,53,https://cf.shopee.co.th/file/th-11134207-7ra0p-mcisgw7v73r935,http://shopee.co.th/product/535875911/40109523511,男士包袋,背包,IVCN202603182358,270797780235,https://detail.1688.com/offer/845132910765.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P2,03-18发布,40109523511,53,,1
Hagibis电子产品收纳包，便携式收纳包，适用于无线鼠标、耳机、数据线、U盘充电器、硬盘盒、移动电源等。,灰色的,13,https://cf.shopee.co.th/file/cn-11134207-7ras8-m6p3dhnjs5jw31,http://shopee.co.th/product/1292541072/28477534984,旅行与行李,旅行配件,IVCN202603182360,247732701922,https://detail.1688.com/offer/971379919769.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,28477534984,13,,1
OZUKO 大容量男士旅行手提包 防水牛津布行李包,黑色的,46.33,https://cf.shopee.co.th/file/56b4ef529860df4ec49dd3c69438f6e9,http://shopee.co.th/product/483986855/11858774506,旅行与行李,旅行包,IVCN202603182362,77513739966,https://detail.1688.com/offer/561399459180.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,11858774506,46.33,,1
Hawk 5782 旅行包,黑色的,28,https://cf.shopee.ph/file/ph-11134207-7rase-m2hgtios3pvg0c,http://shopee.ph/product/4085144/23945987409,旅行与行李,旅行包,IVCN202603182364,69669995476,https://detail.1688.com/offer/937971974005.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,23945987409,28,,1
SAIGON SWAGGER® 学校及休闲背包,SAIGON SWAGGER® 学校及休闲背包,49,https://cf.shopee.vn/file/vn-11134207-7r98o-ls27ma408vbt81,http://shopee.vn/product/25604554/25464764306,男士包袋,背包,IVCN202603182366,245362677936,https://detail.1688.com/offer/897705676215.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210840cb17587025542572945e0d1d&token=TPmUNK1dST020vm4XxfX8DUEZBG6PZhdQYZV4PW%2B9mPyWjpIqjfsA%2B2%2B6P9v8zeJ,P2,03-18发布,25464764306,49,,1
Levi's® 男士 Mission Bay 斜挎包,Caviar，国际操作系统,50,https://cf.shopee.co.th/file/th-11134207-7ra0r-mb50femxg8xi2b,http://shopee.co.th/product/704319443/26537722336,男士包袋,斜挎包和单肩包,IVCN202603182368,305422556919,https://detail.1688.com/offer/861891611939.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,26537722336,50,,1
皮尔·卡丹旅行手提包，配有可调节斜挎肩带,深绿色,29,https://cf.shopee.com.my/file/my-11134207-7rasb-m6rzxuaxkq553c,http://shopee.com.my/product/293304755/29627858754,旅行与行李,旅行包,IVCN202603182370,129258948338,https://detail.1688.com/offer/921623830777.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17678528084168888e10dd&token=5%2FbHq9osq3sVKOKaWUAwg9BBtliGIThZvQVZPxVeu6kt0fM8W3J8GVhqxGiQt7WH,P2,03-18发布,29627858754,29,,2
皮尔·卡丹旅行手提包，配有可调节斜挎肩带,黑色的,29,https://cf.shopee.com.my/file/my-11134207-7rask-m6rzxxfkzvqx87,http://shopee.com.my/product/293304755/29627858754,旅行与行李,旅行包,IVCN202603182370,129258948340,https://detail.1688.com/offer/921623830777.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17678528084168888e10dd&token=5%2FbHq9osq3sVKOKaWUAwg9BBtliGIThZvQVZPxVeu6kt0fM8W3J8GVhqxGiQt7WH,P2,03-18发布,29627858754,29,,2
Leonardo 男士斜挎包，Vincenzo 盒子包，采用耐用轻便的 600D TPE 面料，小巧便捷的法式风格。,Leonardo 男士斜挎包，Vincenzo 盒子包，采用耐用轻便的 600D TPE 面料，小巧便捷的法式风格。,25.03,https://cf.shopee.vn/file/vn-11134207-820l4-miebf9ip92wz37,http://shopee.vn/product/102568210/41127328675,男士包袋,斜挎包和单肩包,IVCN202603182373,287265496051,https://detail.1688.com/offer/960490226869.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,41127328675,25.03,,1
Crossing 超轻型 TSA 三位密码 1 米钢缆锁 三位密码旅行挂锁，适用于多个行李箱和旅行包,黑色的,6.91,https://cf.shopee.com.my/file/sg-11134201-7repf-m2t7kepq12sncb,http://shopee.com.my/product/321811954/26318141943,旅行与行李,旅行配件,IVCN202603182375,233483599409,https://detail.1688.com/offer/980594957069.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,26318141943,6.91,,1
DAPPER Essential 斜挎包 + 黑色撞色肩带 (BM5/BK/1252SF2) + DAPPER 包装盒,黑色的,30,https://cf.shopee.co.th/file/th-11134207-81zte-mhq1lymcfh1ha5,http://shopee.co.th/product/139199139/27562773408,男士包袋,斜挎包和单肩包,IVCN202603182377,166708918747,https://detail.1688.com/offer/984557288158.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,27562773408,30,,1
【Duy nhất 9.3 - 优惠券 45%】adidas Lifestyle Classic 运动徽章双肩包 男女通用 绿色 HR9810,新斯科舍省格林,26,https://cf.shopee.vn/file/sg-11134201-8260i-mli2zphj40047b,http://shopee.vn/product/71009635/26882759039,男士包袋,其他的,IVCN202603182379,243130692815,https://detail.1688.com/offer/986132694695.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P2,03-18发布,26882759039,26,,1
北极猎人硬汉系列 B00410 防水防盗背包,黑色的,62.06,https://cf.shopee.ph/file/f53fb1414f22825b12f87a19c5db010b,http://shopee.ph/product/459365639/14204488658,男士包袋,背包,IVCN202603182381,150205047820,https://detail.1688.com/offer/642563977313.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=06e750256ca11b878d0b25f19ebfac05&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE8925753DE9ED80C55C66C8CB8822D0496BD6519B3B461A268BE9A64D6A3B9A174DE82785663975FED3202432467BC025125CB33D0211EC627AFE3BC35403F35612351B6629D3AD8DB95A9838B9BC58DB4691D4D3F92AB81BB7F%26cbu_cps_trace_flag%3Dwrite,P2,03-18发布,14204488658,62.06,,1
WilliamPOLO Men's Leather Wallet Long | Large Capacity Multi-function RFID Blocking Anti-Theft Card Holder | Detachable Wrist Strap + Free Gift Box & Bag男士钱包真皮拉链钱包男长款,黑色+礼盒,88,https://cf.shopee.com.my/file/cn-11134207-820l4-mk50pbp5p5af80,http://shopee.com.my/product/409378802/14903432080,男士包袋,钱包,IVCN202603182383,132443162242,https://detail.1688.com/offer/631318702541.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=ea70fbf5f2fe4837af548cbc63daff8a&sessionid=2fc8672f0c520d8ec6a43a7e9b011a0b,P2,03-18发布,14903432080,88,,1
多隔层加固笔记本电脑包，咖啡色,咖啡棕色,102.85,https://cf.shopee.com.br/file/br-11134207-81z1k-mhg8gwf6j5du97,http://shopee.com.br/product/976233663/18899688515,男士包袋,笔记本电脑包,IVCN202603182385,169404666920,https://detail.1688.com/offer/837731802934.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=a2c65f71f5834e2394ae7c395ed1ff38&sessionid=dd622aa94fbcda9d73ca855731815a1f,P2,03-18发布,18899688515,102.85,,1
全设计 45L 可扩展大容量旅行背包 防水 17 英寸笔记本电脑背包 符合 FAA 标准的旅行飞行周末包,升级到黑色。,53.23,https://cf.shopee.co.th/file/cn-11134207-7r98o-lv097av2q0lwfa,http://shopee.co.th/product/627165217/20440597639,男士包袋,笔记本电脑包,IVCN202603182387,182063699061,https://detail.1688.com/offer/920822366595.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=c8964e7c58d64f5793bb7e2119022c55&sessionid=edf65aa5b78b40e2b8177fbaa607db8f,P2,03-18发布,20440597639,53.23,,1
批发500个（1盒）枪形喷嘴，28毫米颈部。（仅喷嘴）。空喷嘴，适用于浇花、施肥等。,黑枪 28/410,215,https://cf.shopee.co.th/file/7719ea4d00bf05c0f7336eee6ca9cc40,http://shopee.co.th/product/100587951/21040460256,旅行与行李,旅行配件,IVCN202603182389,117342843529,https://detail.1688.com/offer/822863734668.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,21040460256,215,,1
BEE GEE DCN9252G 男士时尚防水真皮斜挎包 - 休闲外出完美之选,灰咖啡,66.5,https://cf.shopee.vn/file/sg-11134201-7qvfs-lh4yfbac7vvn2b,http://shopee.vn/product/119317207/22143224387,男士包袋,斜挎包和单肩包,IVCN202603182391,204313951121,https://detail.1688.com/offer/635221453785.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,22143224387,66.5,,1
Balo CAMELIA BRAND® 高级日常背包,黑色的,41,https://cf.shopee.vn/file/vn-11134207-7qukw-lf0zro3hmo9j60,http://shopee.vn/product/233235070/22236126449,男士包袋,背包,IVCN202603182393,165782260105,https://detail.1688.com/offer/947639377241.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i21&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,22236126449,41,,1
头骨腿袋,头骨腿袋,9.88,https://cf.shopee.com.br/file/br-11134207-7r98o-majxodbge6xbe1,http://shopee.com.br/product/459148037/23494064988,男士包袋,腰包和胸包,IVCN202603182395,129834093118,https://detail.1688.com/offer/903683895646.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P2,03-18发布,23494064988,9.88,,1
Hedgren Walk 斜挎包 黑色环保男士 3.98 升,黑色环保，国际版：操作系统,48,https://cf.shopee.ph/file/ph-11134201-7r98u-lu0cqbxv32hb3c,http://shopee.ph/product/307344682/24873761893,男士包袋,斜挎包和单肩包,IVCN202603182397,69411231790,https://detail.1688.com/offer/893250528660.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,24873761893,48,,1
Kiprun 数字行李秤，承重能力 50 公斤/110 磅，带实用水平仪和卷尺，背光液晶显示屏。,Kiprun 数字行李秤，承重能力 50 公斤/110 磅，带实用水平仪和卷尺，背光液晶显示屏。,12.2,https://cf.shopee.co.th/file/cn-11134207-7r98o-lwjtjg98u59f2d,http://shopee.co.th/product/421136512/29002945415,旅行与行李,旅行配件,IVCN202603182399,185176533534,https://detail.1688.com/offer/574116684542.html?spm=a26352.b28411319.offerlist.57.50b51e621XCoFg,P2,03-18发布,29002945415,12.2,,1
New Era黑色方领袋,均码，黑色,30,https://cf.shopee.com.my/file/my-11134207-820le-mjtpfnpw9ddtbc,http://shopee.com.my/product/405299481/24816772646,男士包袋,离合器,IVCN202603182401,240412098468,https://detail.1688.com/offer/914696709289.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,24816772646,30,,1
MLB 男女通用 Dia Monogram 运动腰包，型号 3AHSM035N 50BKS，黑色。,黑色，F,46,https://cf.shopee.co.th/file/sg-11134201-822zn-mi90udagczr822,http://shopee.co.th/product/316651423/25340800591,男士包袋,腰包和胸包,IVCN202603182403,138198932221,https://detail.1688.com/offer/919705835046.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,25340800591,46,,1
Slow Sunday Club 手提袋（深棕色）[超大手提袋][优质],Slow Sunday Club 手提袋（深棕色）[超大手提袋][优质],19.8,https://cf.shopee.ph/file/ph-11134207-7r992-lu8ts46op11l7c,http://shopee.ph/product/291532215/25114988712,男士包袋,手提袋,IVCN202603182405,197329584898,https://detail.1688.com/offer/812127621820.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,25114988712,19.8,,1
迪卡侬运动包 75L Essential - 75升容量，Essential款 - 蓝色,70升,45.31,https://cf.shopee.co.th/file/sg-11134201-821e5-mgvpmer7i77v3b,http://shopee.co.th/product/1553470092/42458714463,旅行与行李,旅行包,IVCN202603182407,300733962785,https://detail.1688.com/offer/921900380350.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,42458714463,45.31,,1
JanSport Main Campus 黑色男款背包 32升,黑色，32升,32,https://cf.shopee.ph/file/ph-11134201-7rasi-m4snhmmug1tvd6,http://shopee.ph/product/104227810/10831966030,男士包袋,背包,IVCN202603182409,111662325876,https://detail.1688.com/offer/540790819627.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,10831966030,32,,1
礼盒单肩包斜挎包野性香水礼品小蜜蜂装饰纹理男士手拿包变身,蜜蜂单肩包,70,https://cf.shopee.ph/file/sg-11134201-82633-mjpc4fi66olj41,http://shopee.ph/product/755133653/26594072671,男士包袋,斜挎包和单肩包,IVCN202603182411,385457501944,https://detail.1688.com/offer/1013245187046.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,26594072671,70,,1
BAGSBIRD 新款 AB01 型 40L 真空收纳袋，容量更大，180 度宽开口，可容纳 17 英寸笔记本电脑，采用优质防水面料制成。,黑色（纯黑色）,178.65,https://cf.shopee.co.th/file/th-11134207-7rasa-m4a2dt9jo93r96,http://shopee.co.th/product/138972632/27221914942,旅行与行李,旅行包,IVCN202603182413,252354332211,https://detail.1688.com/offer/812339448245.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,27221914942,178.65,,1
迪卡侬 DOMYOS 15L 黑色抽绳运动包,15升,13.5,https://cf.shopee.vn/file/vn-11134201-7ras8-m5wj5175h03c5a,http://shopee.vn/product/272527398/23115647389,旅行与行李,旅行包,IVCN202603182415,230666625039,https://detail.1688.com/offer/1000070010599.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,23115647389,13.5,,1
皮尔·卡丹钱包，型号 YDM22-A,BK黑色,14.9,https://cf.shopee.co.th/file/th-11134207-23010-v0k4ll64inmvac,http://shopee.co.th/product/34776792/13298132338,男士包袋,钱包,IVCN202603182417,193747495271,https://detail.1688.com/offer/921055751913.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517689887422892835e0dde&token=GlJ9X9Khrx%2FuoOa0iXUIitlFlbN6Im2sJlRuA%2BTGkSzuodjFQOVaj3RXyU0J2s0G,P2,03-18发布,13298132338,14.9,,1
SAIGON SWAGGER SGS 双拉链斜挎包，男女通用,SAIGON SWAGGER SGS 双拉链斜挎包，男女通用,13.9,https://cf.shopee.vn/file/08ddbf2c7cec35de9af66b57e0fac910,http://shopee.vn/product/25604554/18031696424,男士包袋,斜挎包和单肩包,IVCN202603182419,173970538382,https://detail.1688.com/offer/697545583084.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b5681be17675244967885690e0e05&token=LADkUbm5QMSY9wINPhuqTM4a1IMxNyxTf3d02MiziK2PH2mcz5ltzx07BT%2Bm0Xz0&tracelog=cps&clickid=c912dbac23eff8783bc9ed6762a29448&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE8920AF311664DCE707BA29E34A2B8538127E6775DEAA000871D65D3C748B5D4EBB0773ED2FEC203AC692447BF57040B8301BA8F39F43D0B796C0DC11FED5E08ACEFF327F53C7AD4A1011EE46746A452BA9E3347168EB83DF594%26cbu_cps_trace_flag%3Dwrite,P2,03-18发布,18031696424,13.9,,1
HUSH PUPPIES 高级男士迷你手拿包 718 黑色防水 | 简约日常旅行手提包,HUSH PUPPIES 高级男士迷你手拿包 718 黑色防水 | 简约日常旅行手提包,15.58,https://cf.shopee.com.my/file/id-11134207-8224u-mhwnlk0bq3nq31,http://shopee.com.my/product/325664825/24939270318,男士包袋,离合器,IVCN202603182421,139169634912,https://detail.1688.com/offer/846990874290.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=5f742d7644e749d5b8e79b48e6882a51&sessionid=513ab880c6914363d81f7e323255b1ee,P2,03-18发布,24939270318,15.58,,1
Arctic Hunter I-Fuzz 多隔层旅行商务笔记本电脑背包（15.6 英寸）,黑色的,64.37,https://cf.shopee.com.my/file/my-11134207-7r98z-lzaa413ptx0pb6,http://shopee.com.my/product/126208434/26708907558,男士包袋,笔记本电脑包,IVCN202603182423,176641315044,https://detail.1688.com/offer/817932122237.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,26708907558,64.37,,1
华硕 BC3004 ROG SLASH SLING BAG 4.0 ( 90XB09Y0-BME000 ),华硕 BC3004 ROG SLASH SLING BAG 4.0 ( 90XB09Y0-BME000 ),42,https://cf.shopee.com.my/file/my-11134207-7rasm-m7j8jhtqlfm09d,http://shopee.com.my/product/475306177/26980157996,男士包袋,笔记本电脑包,IVCN202603182425,242934947275,https://detail.1688.com/offer/890035548172.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17645693633218123e0f50&token=zgXXXBXzZPyeNA%2BAxKrukMpC%2BMCflzProTulZJbX32FZFspW3j1f6NdemjppwBOo,P2,03-18发布,26980157996,42,,1
男士真皮斜挎包 - MILLER BAG - BARAS VIETNAM - 斜挎包和手提包,男士真皮斜挎包 - MILLER BAG - BARAS VIETNAM - 斜挎包和手提包,21.9,https://cf.shopee.vn/file/vn-11134207-81ztc-ml4nbg82tcst4e,http://shopee.vn/product/423697084/27732055960,男士包袋,斜挎包和单肩包,IVCN202603182427,253080636864,https://detail.1688.com/offer/978281827251.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017710574710063095e0f8d&token=AW73s%2FbIDmn7o%2B5L6rBjSRDFT1Ipk8VhiT5IeOO28XYOQNbJykKzo%2FLMvm6g9UVP,P2,03-18发布,27732055960,21.9,,1
